instance_id,database,task_type,user_query,pipeline,rank,sql,ground_truth_sql,exact_match,sql_exec_error,avg_token_logprob,min_token_logprob,std_token_logprob,sql_token_count,interpretation_id,interpretation_text,ambiguities_found
cross_db_1,cross_db,select,"List the top 5 high-risk data flows, showing each flows ID, risk score, and data sensitivity. Sort by data sensitivity.",INTERPRET_SAMPLE,4,"WITH HighRiskDataFlows AS (
    SELECT 
        df.flowtag,
        rm.riskassess,
        dp.datatype
    FROM 
        dataflow df
    JOIN 
        riskmanagement rm ON df.recordregistry = rm.flowlink
    JOIN 
        dataprofile dp ON df.recordregistry = dp.flowsign
    WHERE 
        rm.riskassess > 70
)
SELECT 
    flowtag,
    riskassess,
    datatype
FROM 
    HighRiskDataFlows
ORDER BY 
    datatype
LIMIT 5;","WITH HighRiskFlows AS (
    SELECT 
        df.RecordRegistry, 
        COALESCE(rm.RiskAssess / NULLIF(rm.CtrlEff, 0), 0) AS res, 
        COALESCE(dp.VolGB, 0) * 
            CASE 
                WHEN dp.DataSense = 'High' THEN 3 
                WHEN dp.DataSense = 'Medium' THEN 2 
                ELSE 1 
            END AS dsi
    FROM DataFlow df
    LEFT JOIN RiskManagement rm 
        ON df.RecordRegistry = rm.FlowLink
    LEFT JOIN DataProfile dp 
        ON df.RecordRegistry = dp.FlowSign
    WHERE COALESCE(rm.RiskAssess / NULLIF(rm.CtrlEff, 0), 0) > 0.7 
        AND COALESCE(dp.VolGB, 0) * 
            CASE 
                WHEN dp.DataSense = 'High' THEN 3 
                WHEN dp.DataSense = 'Medium' THEN 2 
                ELSE 1 
            END > 100
),
RankedFlows AS (
    SELECT 
        RecordRegistry, 
        res, 
        dsi, 
        RANK() OVER (ORDER BY dsi DESC) AS volume_rank
    FROM HighRiskFlows
)
SELECT 
    RecordRegistry, 
    ROUND(res::numeric, 2) AS risk_exposure_score, 
    ROUND(dsi::numeric, 2) AS data_sensitivity_index
FROM RankedFlows
WHERE volume_rank <= 5
ORDER BY volume_rank
LIMIT 5;",False,,-0.017171794729424667,-0.4754425585269928,0.07350172650451078,115,4,"Select the top 5 high-risk data flows where riskassess is greater than 70, showing each flow's ID as flowtag, risk score as riskassess, and data sensitivity as datatype. Sort the results by data sensitivity in ascending order.",high-risk data flows: riskassess > 80 / riskassess > 70 | data sensitivity: datasense / datatype | top 5: highest risk scores / lowest risk scores | showing each flow's ID: recordregistry / flowtag
polar_1,polar,select,"Show me the equipment type, equipment code, overall efficiency, safety index, their ranks, and how much those ranks differ across equipment. Sort the results.",INTERPRET_SAMPLE,1,"WITH RankedEquipment AS (
    SELECT 
        equipmenttype,
        equipmentcode,
        efficiencyindex,
        safetyindex,
        RANK() OVER (ORDER BY efficiencyindex DESC) AS efficiency_rank
    FROM 
        equipment
)
SELECT 
    equipmenttype,
    equipmentcode,
    efficiencyindex,
    safetyindex,
    efficiency_rank,
    efficiency_rank - LAG(efficiency_rank) OVER (ORDER BY efficiency_rank) AS rank_difference
FROM 
    RankedEquipment
ORDER BY 
    efficiencyindex;","WITH equipment_efficiency AS (
    SELECT 
        equipmentcode,
        equipmenttype,
        ((performanceindex + reliabilityindex) / 2 * (1 - environmentalimpactindex / 10))::numeric(10,2) AS eer,
        safetyindex
    FROM equipment
)
SELECT
    equipmenttype,
    equipmentcode,
    eer,
    safetyindex,
    RANK() OVER (PARTITION BY equipmenttype ORDER BY eer DESC) AS efficiency_rank,
    RANK() OVER (PARTITION BY equipmenttype ORDER BY safetyindex DESC) AS safety_rank,
    ABS(RANK() OVER (PARTITION BY equipmenttype ORDER BY eer DESC) - 
        RANK() OVER (PARTITION BY equipmenttype ORDER BY safetyindex DESC)) AS rank_difference
FROM equipment_efficiency
ORDER BY equipmenttype, eer DESC;",False,,-0.027025074603914234,-0.693906307220459,0.09548218028446709,104,1,"The SQL must compute the equipment type, equipment code, efficiencyindex as overall efficiency, safetyindex, and rank them based on efficiencyindex. It will calculate the absolute difference between the ranks and sort the results by efficiencyindex.",overall_efficiency: efficiencyindex / calculated efficiency based on multiple metrics | their_ranks: rank based on efficiencyindex / rank based on safetyindex / combined rank based on both efficiencyindex and safetyindex | how_much_those_ranks_differ: absolute difference between ranks / percentage difference between ranks / rank difference | sort_results: sort by efficiencyindex / sort by safetyindex / sort by rank
polar_1,polar,select,"Show me the equipment type, equipment code, overall efficiency, safety index, their ranks, and how much those ranks differ across equipment. Sort the results.",INTERPRET_SAMPLE,2,"WITH ranked_equipment AS (
    SELECT 
        equipmenttype,
        equipmentcode,
        efficiencyindex,
        safetyindex,
        RANK() OVER (ORDER BY safetyindex DESC) AS safety_rank
    FROM 
        equipment
)
SELECT 
    equipmenttype,
    equipmentcode,
    efficiencyindex,
    safetyindex,
    safety_rank,
    safety_rank - LAG(safety_rank) OVER (ORDER BY safety_rank) AS rank_difference
FROM 
    ranked_equipment
ORDER BY 
    safetyindex;","WITH equipment_efficiency AS (
    SELECT 
        equipmentcode,
        equipmenttype,
        ((performanceindex + reliabilityindex) / 2 * (1 - environmentalimpactindex / 10))::numeric(10,2) AS eer,
        safetyindex
    FROM equipment
)
SELECT
    equipmenttype,
    equipmentcode,
    eer,
    safetyindex,
    RANK() OVER (PARTITION BY equipmenttype ORDER BY eer DESC) AS efficiency_rank,
    RANK() OVER (PARTITION BY equipmenttype ORDER BY safetyindex DESC) AS safety_rank,
    ABS(RANK() OVER (PARTITION BY equipmenttype ORDER BY eer DESC) - 
        RANK() OVER (PARTITION BY equipmenttype ORDER BY safetyindex DESC)) AS rank_difference
FROM equipment_efficiency
ORDER BY equipmenttype, eer DESC;",False,,-0.0330966713321555,-0.6956161260604858,0.12165542886313854,105,2,"The SQL must compute the equipment type, equipment code, efficiencyindex as overall efficiency, safetyindex, and rank them based on safetyindex. It will calculate the percentage difference between the ranks and sort the results by safetyindex.",overall_efficiency: efficiencyindex / calculated efficiency based on multiple metrics | their_ranks: rank based on efficiencyindex / rank based on safetyindex / combined rank based on both efficiencyindex and safetyindex | how_much_those_ranks_differ: absolute difference between ranks / percentage difference between ranks / rank difference | sort_results: sort by efficiencyindex / sort by safetyindex / sort by rank
polar_1,polar,select,"Show me the equipment type, equipment code, overall efficiency, safety index, their ranks, and how much those ranks differ across equipment. Sort the results.",INTERPRET_SAMPLE,3,"WITH ranked_equipment AS (
    SELECT 
        equipmenttype,
        equipmentcode,
        efficiencyindex,
        safetyindex,
        RANK() OVER (ORDER BY efficiencyindex DESC) AS efficiency_rank,
        RANK() OVER (ORDER BY safetyindex DESC) AS safety_rank
    FROM 
        equipment
)
SELECT 
    equipmenttype,
    equipmentcode,
    efficiencyindex,
    safetyindex,
    efficiency_rank,
    safety_rank,
    ABS(efficiency_rank - safety_rank) AS rank_difference
FROM 
    ranked_equipment
ORDER BY 
    rank_difference;","WITH equipment_efficiency AS (
    SELECT 
        equipmentcode,
        equipmenttype,
        ((performanceindex + reliabilityindex) / 2 * (1 - environmentalimpactindex / 10))::numeric(10,2) AS eer,
        safetyindex
    FROM equipment
)
SELECT
    equipmenttype,
    equipmentcode,
    eer,
    safetyindex,
    RANK() OVER (PARTITION BY equipmenttype ORDER BY eer DESC) AS efficiency_rank,
    RANK() OVER (PARTITION BY equipmenttype ORDER BY safetyindex DESC) AS safety_rank,
    ABS(RANK() OVER (PARTITION BY equipmenttype ORDER BY eer DESC) - 
        RANK() OVER (PARTITION BY equipmenttype ORDER BY safetyindex DESC)) AS rank_difference
FROM equipment_efficiency
ORDER BY equipmenttype, eer DESC;",False,,-0.02330301476851355,-0.8233457207679749,0.11075767724023548,118,3,"The SQL must compute the equipment type, equipment code, a calculated efficiency based on multiple metrics, safetyindex, and a combined rank based on both efficiencyindex and safetyindex. It will calculate the rank difference and sort the results by rank.",overall_efficiency: efficiencyindex / calculated efficiency based on multiple metrics | their_ranks: rank based on efficiencyindex / rank based on safetyindex / combined rank based on both efficiencyindex and safetyindex | how_much_those_ranks_differ: absolute difference between ranks / percentage difference between ranks / rank difference | sort_results: sort by efficiencyindex / sort by safetyindex / sort by rank
gaming_1,gaming,select,"Can you find gaming controllers that meet high standards? Please show me manufacturer, model, IRS score, joystick precision, drift resistance, trigger resistance, haptic strength, and whether each device meets professional standards.",INTERPRET_SAMPLE,1,"WITH IRS_Calculation AS (
    SELECT 
        p.perfsessionref,
        (p.pollratehz / 100.0) * (1 - (t.inplagms + t.resptimems) / 30.0) * 10 AS IRS,
        d.makername,
        d.modnum
    FROM performance p
    JOIN testsessions t ON p.perfsessionref = t.sessionregistry
    JOIN deviceidentity d ON d.devsessionref = t.sessionregistry
    WHERE d.devregistry IN (
        SELECT interactdevref 
        FROM interactionandcontrol 
        WHERE joyprec > 9.0 AND driftres > 9.0 AND trigres >= 5
    )
)
SELECT 
    makername, 
    modnum, 
    IRS 
FROM IRS_Calculation 
WHERE IRS > 8.0 
ORDER BY IRS DESC;","WITH irs_calc AS (
    SELECT 
        d.devregistry,
        d.makername,
        d.modnum,
        (t.pollratehz / 100.0) * (1 - (t.inplagms + t.resptimems) / 30.0) * 10 AS irs
    FROM deviceidentity d
    JOIN testsessions t ON d.devsessionref = t.sessionregistry
    WHERE t.devscope = 'Controller'
),
controller_metrics AS (
    SELECT 
        i.interactdevref,
        i.joyprec,
        i.driftres,
        i.trigres,
        i.hapstr
    FROM interactionandcontrol i
    JOIN deviceidentity d ON i.interactdevref = d.devregistry
    JOIN testsessions t ON d.devsessionref = t.sessionregistry
    WHERE t.devscope = 'Controller'
)
SELECT 
    d.makername AS manufacturer,
    d.modnum AS model,
    ROUND(irs.irs, 2) AS input_responsiveness_score,
    c.joyprec AS joystick_precision,
    c.driftres AS drift_resistance,
    c.trigres AS trigger_resistance,
    c.hapstr AS haptic_strength,
    CASE 
        WHEN irs.irs > 8.0 AND c.joyprec > 9.0 AND c.driftres > 9.5 
             AND c.trigres >= 5 AND c.hapstr > 8 THEN 'Yes'
        ELSE 'No'
    END AS meets_pro_standard
FROM deviceidentity d
JOIN irs_calc irs ON d.devregistry = irs.devregistry
JOIN controller_metrics c ON d.devregistry = c.interactdevref
ORDER BY meets_pro_standard DESC, input_responsiveness_score DESC;",False,"column p.pollratehz does not exist
LINE 1: ...TH IRS_Calculation AS ( SELECT p.perfsessionref, (p.pollrate...
                                                             ^
HINT:  Perhaps you meant to reference the column ""t.pollratehz"".
",-0.049384095156567026,-1.1185383796691895,0.13924537337349038,185,1,"Select MakerName, ModNum, calculated IRS score, JoyPrec, DriftRes, TrigRes, HapStr from DeviceIdentity, Performance, InteractionAndControl, and Testsessions where DevScope = 'Controller' and IRS > 8.0, JoyPrec > 9.0, DriftRes > 9.0, and TrigRes >= 5. Order results by IRS score in descending order.","high_standards: IRS > 8.0, JoyPrec > 9.0, DriftRes > 9.0 / IRS > 7.5, JoyPrec > 8.0, DriftRes > 8.0 | professional_standards: IRS > 8.0, JoyPrec > 9.0, TrigRes >= 5 / IRS > 7.5, JoyPrec > 8.0, TrigRes >= 4 | IRS_score: Include calculated IRS score in results / Do not include calculated IRS score in results | show_me: Return results sorted by IRS score in descending order / Return results without specific sorting | gaming_controllers: Filter by DevScope = 'Controller' / Filter by DevScope IN ('Controller', 'Gamepad')"
gaming_1,gaming,select,"Can you find gaming controllers that meet high standards? Please show me manufacturer, model, IRS score, joystick precision, drift resistance, trigger resistance, haptic strength, and whether each device meets professional standards.",INTERPRET_SAMPLE,2,"WITH IRS_Calculation AS (
    SELECT 
        p.perfsessionref,
        (p.pollratehz / 100.0) * (1 - (t.inplagms + t.resptimems) / 30.0) * 10 AS IRS,
        i.joyprec,
        i.driftres,
        i.trigres,
        i.hapstr
    FROM performance p
    JOIN testsessions t ON p.perfsessionref = t.sessionregistry
    JOIN interactionandcontrol i ON i.interactdevref = (SELECT devregistry FROM deviceidentity WHERE devsessionref = t.sessionregistry)
)
SELECT 
    d.makername,
    d.modnum,
    irs.IRS,
    irs.joyprec,
    irs.driftres,
    irs.trigres,
    irs.hapstr
FROM IRS_Calculation irs
JOIN deviceidentity d ON d.devsessionref = (SELECT sessionregistry FROM testsessions WHERE sessionregistry = irs.perfsessionref)
WHERE d.devregistry IN (SELECT devregistry FROM deviceidentity WHERE devsessionref IN (SELECT sessionregistry FROM testsessions WHERE devscope IN ('Controller', 'Gamepad')))
AND irs.IRS > 7.5 
AND irs.joyprec > 8.0 
AND irs.driftres > 8.0 
AND irs.trigres >= 4;","WITH irs_calc AS (
    SELECT 
        d.devregistry,
        d.makername,
        d.modnum,
        (t.pollratehz / 100.0) * (1 - (t.inplagms + t.resptimems) / 30.0) * 10 AS irs
    FROM deviceidentity d
    JOIN testsessions t ON d.devsessionref = t.sessionregistry
    WHERE t.devscope = 'Controller'
),
controller_metrics AS (
    SELECT 
        i.interactdevref,
        i.joyprec,
        i.driftres,
        i.trigres,
        i.hapstr
    FROM interactionandcontrol i
    JOIN deviceidentity d ON i.interactdevref = d.devregistry
    JOIN testsessions t ON d.devsessionref = t.sessionregistry
    WHERE t.devscope = 'Controller'
)
SELECT 
    d.makername AS manufacturer,
    d.modnum AS model,
    ROUND(irs.irs, 2) AS input_responsiveness_score,
    c.joyprec AS joystick_precision,
    c.driftres AS drift_resistance,
    c.trigres AS trigger_resistance,
    c.hapstr AS haptic_strength,
    CASE 
        WHEN irs.irs > 8.0 AND c.joyprec > 9.0 AND c.driftres > 9.5 
             AND c.trigres >= 5 AND c.hapstr > 8 THEN 'Yes'
        ELSE 'No'
    END AS meets_pro_standard
FROM deviceidentity d
JOIN irs_calc irs ON d.devregistry = irs.devregistry
JOIN controller_metrics c ON d.devregistry = c.interactdevref
ORDER BY meets_pro_standard DESC, input_responsiveness_score DESC;",False,"column p.pollratehz does not exist
LINE 1: ...TH IRS_Calculation AS ( SELECT p.perfsessionref, (p.pollrate...
                                                             ^
HINT:  Perhaps you meant to reference the column ""t.pollratehz"".
",-0.03158919577964688,-0.7209043502807617,0.10294090739375314,296,2,"Select MakerName, ModNum, JoyPrec, DriftRes, TrigRes, HapStr from DeviceIdentity, Performance, InteractionAndControl, and Testsessions where DevScope IN ('Controller', 'Gamepad') and IRS > 7.5, JoyPrec > 8.0, DriftRes > 8.0, and TrigRes >= 4. Return results without specific sorting.","high_standards: IRS > 8.0, JoyPrec > 9.0, DriftRes > 9.0 / IRS > 7.5, JoyPrec > 8.0, DriftRes > 8.0 | professional_standards: IRS > 8.0, JoyPrec > 9.0, TrigRes >= 5 / IRS > 7.5, JoyPrec > 8.0, TrigRes >= 4 | IRS_score: Include calculated IRS score in results / Do not include calculated IRS score in results | show_me: Return results sorted by IRS score in descending order / Return results without specific sorting | gaming_controllers: Filter by DevScope = 'Controller' / Filter by DevScope IN ('Controller', 'Gamepad')"
credit_1,credit,select,"Can you show me the top wealthy customers with their financial value? Including their IDs, total assets, total liabilities, the computed net worth value, and their ranking.",INTERPRET_SAMPLE,1,"WITH wealthy_customers AS (
    SELECT 
        cr.coreregistry,
        ea.totassets,
        ea.totliabs,
        ea.networth
    FROM 
        core_record cr
    JOIN 
        employment_and_income ei ON cr.coreregistry = ei.emplcoreref
    JOIN 
        expenses_and_assets ea ON ei.emplcoreref = ea.expemplref
    WHERE 
        ea.networth > 1000000
)
SELECT 
    coreregistry,
    totassets,
    totliabs,
    networth,
    RANK() OVER (ORDER BY networth DESC) AS ranking
FROM 
    wealthy_customers;","SELECT 
  expemplref AS customer_id,
  totassets,
  totliabs,
  totassets - totliabs AS computed_networth,
  RANK() OVER (ORDER BY (totassets - totliabs) DESC) AS networth_rank
FROM expenses_and_assets
ORDER BY computed_networth DESC
LIMIT 10;",False,,-0.011371591406438784,-0.5768126845359802,0.058213994150973135,137,1,"Retrieve a simple list of customers with a net worth greater than $1,000,000, showing their IDs, total assets, total liabilities, and computed net worth, ranked by net worth.","top wealthy customers: Net worth greater than $1,000,000 / Total assets greater than $1,000,000 | financial value: Net worth / Total assets | ranking: By net worth / By total assets | show me: A simple list / A formatted table"
credit_1,credit,select,"Can you show me the top wealthy customers with their financial value? Including their IDs, total assets, total liabilities, the computed net worth value, and their ranking.",INTERPRET_SAMPLE,2,"WITH wealthy_customers AS (
    SELECT 
        cr.coreregistry,
        ea.totassets,
        ea.totliabs,
        ea.networth
    FROM 
        core_record cr
    JOIN 
        expenses_and_assets ea ON cr.coreregistry = ea.expemplref
    WHERE 
        ea.totassets > 1000000
)
SELECT 
    coreregistry,
    totassets,
    totliabs,
    networth,
    ROW_NUMBER() OVER (ORDER BY totassets DESC) AS ranking
FROM 
    wealthy_customers;","SELECT 
  expemplref AS customer_id,
  totassets,
  totliabs,
  totassets - totliabs AS computed_networth,
  RANK() OVER (ORDER BY (totassets - totliabs) DESC) AS networth_rank
FROM expenses_and_assets
ORDER BY computed_networth DESC
LIMIT 10;",False,,-0.011464068629235723,-0.47442108392715454,0.05266563109720634,117,2,"Retrieve a formatted table of customers with total assets greater than $1,000,000, showing their IDs, total assets, total liabilities, and computed net worth, ranked by total assets.","top wealthy customers: Net worth greater than $1,000,000 / Total assets greater than $1,000,000 | financial value: Net worth / Total assets | ranking: By net worth / By total assets | show me: A simple list / A formatted table"
credit_1,credit,select,"Can you show me the top wealthy customers with their financial value? Including their IDs, total assets, total liabilities, the computed net worth value, and their ranking.",INTERPRET_SAMPLE,3,"WITH wealthy_customers AS (
    SELECT 
        cr.coreregistry,
        ea.totassets,
        ea.totliabs,
        ea.networth
    FROM 
        core_record cr
    JOIN 
        employment_and_income ei ON cr.coreregistry = ei.emplcoreref
    JOIN 
        expenses_and_assets ea ON ei.emplcoreref = ea.expemplref
    WHERE 
        ea.networth > 1000000
)
SELECT 
    coreregistry,
    totassets,
    totliabs,
    networth,
    RANK() OVER (ORDER BY totassets DESC) AS ranking
FROM 
    wealthy_customers;","SELECT 
  expemplref AS customer_id,
  totassets,
  totliabs,
  totassets - totliabs AS computed_networth,
  RANK() OVER (ORDER BY (totassets - totliabs) DESC) AS networth_rank
FROM expenses_and_assets
ORDER BY computed_networth DESC
LIMIT 10;",False,,-0.013032040927275742,-0.5764365792274475,0.06236916668191648,137,3,"Retrieve a formatted table of customers with a net worth greater than $1,000,000, showing their IDs, total assets, total liabilities, and computed net worth, ranked by total assets.","top wealthy customers: Net worth greater than $1,000,000 / Total assets greater than $1,000,000 | financial value: Net worth / Total assets | ranking: By net worth / By total assets | show me: A simple list / A formatted table"
credit_1,credit,select,"Can you show me the top wealthy customers with their financial value? Including their IDs, total assets, total liabilities, the computed net worth value, and their ranking.",INTERPRET_SAMPLE,4,"WITH wealthy_customers AS (
    SELECT 
        cr.coreregistry,
        ea.totassets,
        ea.totliabs,
        ea.networth
    FROM 
        core_record cr
    JOIN 
        expenses_and_assets ea ON cr.coreregistry = ea.expemplref
    WHERE 
        ea.totassets > 1000000
)
SELECT 
    coreregistry,
    totassets,
    totliabs,
    networth,
    RANK() OVER (ORDER BY networth DESC) AS ranking
FROM 
    wealthy_customers;","SELECT 
  expemplref AS customer_id,
  totassets,
  totliabs,
  totassets - totliabs AS computed_networth,
  RANK() OVER (ORDER BY (totassets - totliabs) DESC) AS networth_rank
FROM expenses_and_assets
ORDER BY computed_networth DESC
LIMIT 10;",False,,-0.008896869417264442,-0.3138619065284729,0.03954029741503174,117,4,"Retrieve a simple list of customers with total assets greater than $1,000,000, showing their IDs, total assets, total liabilities, and computed net worth, ranked by net worth.","top wealthy customers: Net worth greater than $1,000,000 / Total assets greater than $1,000,000 | financial value: Net worth / Total assets | ranking: By net worth / By total assets | show me: A simple list / A formatted table"
cybermarket_1,cybermarket,select,"I want to track potential suspicious chains in our transactions. Please include their risk registry ID, chain risk value, transaction registry, and payment amount. Sort the results and show the top risky ones.",INTERPRET_SAMPLE,1,"WITH suspicious_transactions AS (
    SELECT 
        r.riskregistry,
        r.fraudprob,
        t.txregistry,
        t.payamtusd
    FROM 
        transactions t
    JOIN 
        riskanalysis r ON t.txregistry = r.txref
    WHERE 
        (t.payamtusd / 1000) * (t.txfinishhrs / 24) * (1 + (t.escrowhrs / 100)) * (1 - (SELECT esccomprate FROM markets WHERE mktregistry = t.mktref) / 100) > 75
)
SELECT 
    riskregistry,
    fraudprob AS chain_risk_value,
    txregistry,
    payamtusd
FROM 
    suspicious_transactions
ORDER BY 
    fraudprob DESC
LIMIT 10;","WITH risky_chains AS (
  SELECT
    r.riskregistry,
    r.txchainlen,
    r.linkedtxcount,
    r.wallage,
    r.wallturnrt,
    (r.txchainlen * 10) + 
    (r.linkedtxcount * 5) + 
    (r.fraudprob * 100) - 
    (r.profilecomplete * 0.5) - 
    (r.idverifyscore * 0.5) AS transaction_chain_risk
  FROM riskanalysis r
)
SELECT
  rc.riskregistry,             
  rc.transaction_chain_risk,   
  t.txregistry,                
  t.payamtusd               
FROM risky_chains rc
JOIN riskanalysis ra ON rc.riskregistry = ra.riskregistry
JOIN transactions t ON ra.txref = t.txregistry
WHERE 
  rc.transaction_chain_risk > 150       
  AND rc.wallage < 30                 
  AND rc.wallturnrt > 5               
  AND rc.linkedtxcount >= 3            
ORDER BY rc.transaction_chain_risk DESC;",False,,-0.018025852694333523,-0.6936773061752319,0.0826711206791455,164,1,"Select the risk registry ID, fraud probability as chain risk value, transaction registry, and payment amount from transactions where TAS > 75. Sort the results by fraud probability and return the top 10 records.",potential suspicious chains: Define suspicious chains as transactions with a TAS > 75. / Define suspicious chains as transactions with a fraudprob > 0.5. | chain risk value: Use fraudprob as the chain risk value. / Calculate chain risk value using a custom formula based on multiple transactions. | sort the results: Sort by fraudprob. / Sort by payamtusd. | top risky ones: Return the top 10 records. / Return the top 20% of records.
